Family,TotMarkerLength,AbxClass,RestistMechanism,BetaLactamase,P10T2,P10T3,P10T4,P11T1,P11T2,P11T3,P12T1,P12T4,P13T1,P13T4,P14T1,P14T4,P15T1,P15T2,P15T3,P16T1,P16T3,P16T4,P17T1,P17T2,P17T4,P18T1,P18T2,P18T3,P18T4,P19T1,P19T4,P1T1,P1T3,P1T4,P20T1,P20T2,P20T4,P21T1,P21T2,P21T4,P22T1,P22T4,P23T2,P23T3,P23T4,P24T1,P24T2,P24T3,P24T4,P25T1,P25T3,P25T4,P26T1,P26T3,P26T4,P27T1,P27T2,P27T3,P27T4,P28T2,P28T3,P28T4,P29T1,P29T2,P29T3,P29T4,P2T2,P2T3,P30T1,P30T2,P30T3,P30T4,P31T1,P31T2,P31T3,P31T4,P32T1,P32T3,P32T4,P33T1,P33T4,P34T1,P34T3,P35T1,P35T3,P36T1,P36T3,P36T4,P37T1,P37T3,P37T4,P38T1,P38T3,P39T1,P39T4,P3T1,P3T3,P3T4,P4T1,P4T3,P4T4,P5T1,P5T2,P5T3,P5T4,P6T1,P6T3,P6T4,P7T1,P7T3,P7T4,P8T1,P8T2,P8T3,P9T1,P9T2,P9T3,P9T4
gb|CAA67349_1|ARO_3003359|Streptomyces,50,Other,TargetAlteration,No,0,0,0,0,1.393153797,0,1.153100836,1.565590603,0,0,0,0,0,0.485143297,0,0,0,0.565886489,0,0,0,0,0,0,0,0,0,0,1.063142138,0,1.177346856,0,2.175322707,2.078355555,0,0.500293167,0,0,0,4.20909281,3.656160576,1.953009549,1.03355061,0,1.019937117,0.609242877,0,1.352104565,0.527318454,2.227591996,0,0,0,0,1.118866396,0,0.558025423,0,0,2.37928534,0.632137561,0.410421631,0,0.691453051,1.196571045,0.53904937,2.43023497,0.605151387,0,0,0.390314625,1.004461389,0,0,0.605762639,0.602105382,0,0,0,0.524107472,0,0,0,0,2.284017391,0,0.622041246,0,0.831436202,0,0,1.082478902,0.53324601,0,0.564309111,0.463414438,0,0,0,0.742387042,0,1.086855064,0.945422907,0,0,0,0,0.491911838,0,0,0.569399605,0,0,0.574722382
gb|WP_009887863_1|ARO_3003357|Clostridium,102,Other,TargetAlteration,No,28.2795411,0,0,39.81090246,0,2.132511519,82.6241099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.70472995,0,0,0,0,0,3.2152017,28.76211096,0,0,0,14.51374538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76699747,8.491732089,0,0,0,0,0,0,0,0,2.837952911,3.803139201,11.07273925,0,0,0,0
gb|NP_415372_1|ARO_3003751|Escherichia,18,Other,TargetAlteration,No,15.78226915,4.006922265,1.57427719,0,0,17.32665609,0,1.500357661,0,11.73732937,0,0,0,1.627251474,52.68436148,0,0.552019276,0.271153943,0,0,2.845464656,1.612158786,0.767912247,0,0,0.273671674,0.663621018,0,0,0,0,0.276557892,0.260585533,4.730423841,3.368965307,0,3.000231961,0,3.128076634,4.033713942,9.927491564,1.871634151,21.29544903,0.845369639,0.244359934,1.167715513,0.45119478,0,0.790977681,0,0,0.514634039,3.628808082,0,1.876432184,43.37388538,0,3.864177628,0,5.890383499,1.514496239,6.096471305,0,8.614352599,0,2.526793921,5.82243794,2.029778611,0,2.128291686,0.93512879,0,0.22156664,0,0,0,1.230657037,1.520096172,0,0,0,3.85379344,0,0,0.43777,0.780168589,3.874798595,3.419173461,0.199198257,6.221487191,0,1.556063421,0,0.88965146,0,0,0,0,0,0,0,5.207847181,0,0,6.933244284,0,0,0,0,0,1.779373767,0,0,0
gb|NP_417969_1|ARO_3003834|gadE,135,Other,Efflux,No,28.55615342,4.494619717,3.40761265,0,0.105809149,33.51282343,0,0,3.198683026,5.776548936,0,0,0.604105515,3.601728399,91.25716939,0,0.377329632,0.123563822,0.101651487,0.235069945,2.946971451,5.562385106,1.749673475,0,0,0,1.915260659,0.390751878,0.116070898,0,0.257078902,1.260263812,0,1.588363502,4.861544874,0.655447377,2.103375864,0.265901092,5.442637365,2.182800899,10.91063109,3.838034589,8.575853482,1.027284624,0,0.133030881,2.158881354,0,0.720891051,0.243202291,0.266167656,0.351775166,4.197686467,1.028563857,3.420332083,41.51885665,0,1.886669004,0,5.02209912,3.036660814,9.230590281,0,13.28640167,5.356170072,3.838167981,3.84723115,3.567712133,0,3.030795123,2.045446265,0,0.605802459,0,0.132270956,0,0.140201435,1.246863696,0.23701626,0,0,8.166139518,0,0.112335567,0.698215443,0.829546348,3.395636549,3.895260905,0.363095556,11.44168621,0.915824203,1.890912512,0.12656155,2.12840665,0,0,0,0,0,0,0.106488302,1.779897138,0.309655921,0.262828116,11.73511148,0,0.265076523,0,0,0,3.108273162,0,0,0
gb|NP_415804_1|ARO_3004045|antibiotic,19,Other,TargetAlteration,No,33.19927462,5.012003101,4.59449375,0,0.2321923,42.97345526,0,5.914453389,1.264351762,13.42138098,0,0,0.541798014,3.790182006,126.1108965,0,0.276009638,0.565886489,0.921370059,0,2.901699136,4.716315454,3.62810714,0,0.282175058,0,2.269776235,1.168165637,0.265785534,0,0.294336714,2.537118052,0,4.059288193,10.93693085,1.000586335,3.998636912,1.175466943,8.988583846,2.827984231,14.71350732,5.981091745,21.01552908,2.303325972,0.244359934,0.291928878,4.374627653,0,1.329759579,0.266846958,0,1.051643471,7.391117465,0.294407771,2.971988863,53.18238686,0.909824059,4.464205209,0,10.51677166,4.306437133,13.25319849,0,15.74496219,10.89378222,6.042333288,11.6322184,6.770131142,0,2.463728963,1.520600728,0,0.452766613,0.580657825,0.580522529,0,2.528197609,3.106283483,0.53142595,0,0,14.81197131,0,10.53580091,1.360893695,1.356814937,5.170717858,6.367591156,1.013312871,12.65550966,0.669908445,2.61599068,0.28980761,3.21048134,0.564309111,0,0.983112011,0,0,0,0.233682663,3.19263675,0.462863298,0,15.16916335,0.483505736,0.594341263,0.802030171,0,0,2.101724087,0,0,0
gb|AAC75138_1|ARO_3001330|mdtD,19,Other,Efflux,No,34.21702051,11.62447778,9.44566312,0,0.796087884,45.54435316,0,0.857347235,1.71902013,20.92598151,0,0,0,6.376169043,179.6341291,0,0,0,1.52961285,0,6.208286523,0.789628793,4.388069985,0,0,0,1.516848041,0.979980899,0,0,0,0,0,11.95054444,17.32610729,0.821910203,2.769444887,2.667452221,6.824894474,0.864367273,6.006549518,10.42767599,29.71458005,3.864546919,0,0,3.093907065,0,2.711923477,0,0,0.882229781,7.656386284,0.967339818,7.352550599,59.83616309,0,0.946329215,0,9.772064791,9.346605363,16.18233858,0,25.55906815,14.74346466,5.775528961,14.9719833,4.970886393,0,2.736375025,1.282462341,0,2.278971156,0,0,0,2.109697778,6.254109967,0.891632597,0,0.850537157,28.40796307,0,1.690382822,0.750462857,3.566484977,2.043849808,10.74597373,1.365930903,12.18903613,2.296828953,3.556716392,0,2.28767517,0,0,0.833606498,0,0,0,0,0.892773802,0,0,10.18762425,0,0,0,0,0,6.100710058,0,0,0
gb|AAC75135_2|ARO_3000792|mdtA,22,Other,Efflux,No,48.61276487,10.7598472,6.86957318,0,2.026405523,0,0,6.547015249,1.093921901,33.80350859,0,0,1.156953592,11.15829582,190.521046,0,0,0,3.893559983,0,2.257558736,6.029892602,10.05266942,0,0,0,5.79160161,0,0,0,1.230862622,0,0,9.777718179,15.51765838,0,8.056566945,1.697469595,9.927119235,7.700726617,19.11174846,6.125348132,36.73802624,2.459257131,0,2.547742938,0,0,2.301025981,0,0,1.122837903,8.52643018,0,3.509171877,77.27504485,0,6.022095004,0,14.09546315,3.965226518,17.16308637,0,29.63819216,21.26633084,12.25112204,26.677352,10.12253229,0,5.804431871,2.448337196,0,0,0,0,0,0,0,0,0,0,23.54317447,0,1.07569816,1.91026909,1.134790675,3.901895089,4.973343216,3.476915025,21.33081323,1.461618425,2.263364977,0,5.82317316,0,0,1.060953725,0,0,0,0,3.4087727,0.988396676,0,18.36859524,0,0,0,0,0,2.588180025,0,0,0
gb|YP_006374661_1|ARO_3003438|Enterococcus,24,Other,TargetAlteration,No,0,0,0,0,7.430153584,0,0,0,0,2.503963599,47.15589115,2.317958256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.406182544,0,0,0,0,0,0,0,0,0,2.683834317,0,0,1.048855278,484.9240585,0,0,0,0,0,1.065562451,0,0,0,0,20.77464663,0,0,0,3.242871835,0,0,0,0,0,0,0,2.77393276,0,0,0,0,0,0,0,4.74480776,0,0,0,338.4397231,0,0,0,0,0,0,0,0,0,16.39706127,0,0,26.8883147,16.02194799,0,0
gb|BAE77595_1|ARO_3003303|Escherichia,56,Other,TargetAlteration,No,50.50326129,12.82215125,5.66739787,0,0,94.25700915,0,3.600858387,1.604418788,35.30588675,0,0,0.848432634,8.92663666,182.5615001,0,0.736025701,1.301538924,1.070728995,0,6.208286523,8.106855609,6.143297979,0,0,0,4.955036933,1.371973259,0,0,0.902632589,1.327477881,0,5.97527222,18.56674214,0.76711619,8.86222364,0.622405518,13.64978895,6.050570914,35.03820552,17.21903419,34.86510726,5.410365687,0.651626491,1.868344821,13.71632132,0,6.327821446,0,0,1.235121693,14.7385436,0.752375414,6.433481774,101.8388031,0,4.416203003,0,19.45726678,14.5391639,28.31909251,0,34.9875244,14.67793815,18.86672794,23.7555468,6.959240951,0,4.256583372,5.386341831,0,0,0,0,0,3.281752099,5.837169302,0,0,0,19.11481546,0,0.788845317,1.400864,1.248269742,7.630372618,10.02957549,0.956151632,28.4410843,1.071853512,6.224253686,0,7.11721164,0,0,0.778032731,0,0,0,0,9.165811038,0,0,26.94060636,0,0,0,0,0,7.117495068,0,0,0
gb|YP_008997285_1|ARO_3000615|mefA,67,Other,Efflux,No,16.24645354,5.548046213,3.59834786,17.97019903,0,23.87228173,14.36571458,0,0,0,155.7285276,31.29243646,0,0,5.239328766,36.28832327,5.520192759,0,9.368878709,2.063391735,10.3471442,0,10.23882996,0,0.564350117,3.753211525,8.848280238,17.72132126,1.16439377,0,1.289475128,229.5430503,80.26034404,0,0,0.479447619,0.923148296,2.723024142,44.36181408,0,0,2.750156304,4.952430008,0,2.23414797,0.583857757,0,0.431922292,5.800502993,0,0,5.660974427,0,0,0,1.539901256,0,0.811139327,0,6.08039587,0,0.393320729,0,2.650570031,1.146713918,1.12301952,0.58224379,1.739810238,1.826678487,1.216166678,0,0,23.48606386,56.75930239,26.70403634,7.253936273,82.4540215,0.608038469,0,9.958041968,1.701074314,3.083034752,7.888139368,7.395424847,0.43777,21.32460809,16.09531724,1.139724487,0,3.555135538,3.349542224,0,5.55464593,25.3550665,2.163184925,0,0.972540914,11.92018362,16.86552345,7.114542483,3.73892261,8.853340207,3.171106001,5.76761699,13.37125683,4.835057356,0.854736545,9.735755127,0.686677911,33.18746013,0,0,0,3.855429314
gb|YP_003971446|ARO_3003730|Bifidobacteria,86,Other,TargetAlteration,No,0,0,0,0,0,0,0,17.74336017,0,0,0,0,0,17.66730172,0,0,16.56057828,78.09233544,0,0,3.449048068,10.09351588,27.24419104,26.31282582,19.18790397,0,0,0.762207366,41.91817572,126.3920642,2.256581473,0,0,40.83102684,0,20.13679998,20.30926251,3.247333138,0,16.13485577,25.69468405,24.33124397,0,0,0,20.7142578,0,48.37529666,288.2674215,41.21045193,0,119.7531033,0,0,0,7.919492174,0,0,0,0,0,0,0,0,25.12799194,1.92517632,0,0,0,90.80711194,5.984824257,59.40671641,0,4.451709991,23.22090117,0,85.39689702,0,5.970061736,0,0,0,0,0,36.18898666,4.16089914,3.576737165,15.95614282,21.20162314,2.285444274,10.71853512,11.41113176,0,11.5654689,12.41480044,26.64633019,0,0,0,8.53745098,12.6798245,24.99766647,8.542571269,0,0,0,0,0,0,0,2.372498356,0,0,0
gb|NP_415434_1|ARO_3003950|msbA,102,Other,Efflux,No,79.69688857,10.24254686,10.8988421,0,0,104.4930644,0,13.84945533,5.553757341,23.40242902,0,0,5.873764392,10.29996538,461.0609314,0,0,6.007102726,2.470913066,0,5.730726021,12.75554204,8.506104894,0,3.125631417,0,12.25146494,0,0,0,0,6.126820992,0,2.757817948,35.24456014,2.655402196,11.50384799,2.15448064,15.74975648,11.17028476,51.74873431,2.59149344,52.11480193,6.242729639,0,0,7.496774813,0,2.920532975,0,0,2.85028083,27.82801938,0,23.75439424,170.5736776,3.219377438,15.28685655,0,18.94277175,16.77595834,19.60552558,0,58.72032068,9.526546395,27.98910189,22.573144,9.635872085,0,0,4.14333987,0,2.45427663,0,0,0,3.407973334,3.367597674,0,0,0,57.62903421,0,0,2.424572307,2.880622482,16.50801768,15.78080059,4.413007532,44.30245824,3.710262155,11.49092988,0,4.92730037,0,0,2.693190224,0,0,0,0,0,0,0,24.68539723,0,0,0,0,0,9.854993171,0,0,0
gb|AAC75137_1|ARO_3000794|mdtC,102,Other,Efflux,No,89.98035806,17.07091143,10.8988421,0,0,172.733433,0,11.07956427,8.330636012,36.40377848,0,0,2.936882196,12.87495672,348.2138503,0,0,6.007102726,2.470913066,0,5.730726021,10.20443363,5.670736596,0,0,0,2.450292989,6.332184272,0,0,0,12.25364198,0,5.515635896,31.0981413,5.310804391,14.06025866,0,22.04965907,2.792571191,45.28014252,10.36597376,87.77229799,12.48545928,0,0,12.49462469,0,5.841065951,0,0,2.85028083,37.10402584,0,5.938598561,162.0449937,0,6.114742619,0,25.257029,20.13115001,34.85426771,0,53.21529061,28.57963918,24.87920168,19.3484092,16.05978681,0,8.840596235,4.14333987,0,0,0,0,0,3.407973334,6.735195349,0,0,0,40.55376482,0,2.730618405,0,0,9.90481061,25.24928094,0,73.8374304,0,8.618197411,0,4.92730037,0,0,0,0,0,0,0,14.42173065,2.509006946,0,35.65668489,0,0,0,0,0,16.42498862,0,0,0
gb|AAC75136_1|ARO_3000793|mdtB,102,Other,Efflux,No,143.9685729,17.07091143,17.4381473,0,0,204.7211058,0,13.84945533,2.776878671,57.20593761,0,0,5.873764392,36.04987882,315.9718271,0,0,0,0,0,11.46145204,10.20443363,11.34147319,0,0,0,12.25146494,0,0,0,0,3.063410496,0,13.78908974,31.0981413,0,14.06025866,0,31.49951296,11.17028476,32.34295894,12.9574672,57.60057056,9.364094459,0,0,17.49247456,0,5.841065951,2.955843226,0,0,21.64401507,6.250503439,20.78509496,119.4015743,0,9.172113929,0,23.15227658,26.84153335,54.45979329,0,71.56539082,47.63273197,27.98910189,35.4720835,12.84782945,0,8.840596235,2.071669935,0,2.45427663,0,0,0,6.815946668,3.367597674,0,0,0,44.82258217,0,2.730618405,2.424572307,5.761244964,26.41282829,25.24928094,4.413007532,44.30245824,7.420524311,14.36366235,0,4.92730037,0,0,0,0,0,0,2.588484884,31.72780744,0,0,41.14232872,0,0,0,0,0,9.854993171,0,0,0
gb|NP_415611_1|ARO_3004049|antibiotic,102,Other,TargetAlteration,No,77.12602119,30.72764057,13.0786105,0,5.143952481,206.8536174,0,11.07956427,13.88439335,44.20458815,0,0,2.936882196,15.44994806,428.8189082,0,3.057337528,6.007102726,0,0,2.865363011,10.20443363,14.17684149,0,0,0,7.350878967,3.166092136,0,0,0,0,0,24.82036153,47.68381666,0,15.33846399,0,25.19961037,22.34056953,61.45162199,28.50642784,74.05787643,3.12136482,0,0,19.9913995,0,2.920532975,0,0,8.550842491,24.73601722,0,14.8464964,176.2594669,0,12.22948524,0,37.8855435,20.13115001,52.28140156,0,56.88531066,34.93067011,31.0990021,38.6968183,22.48370153,0,17.68119247,4.14333987,0,4.90855326,0,0,0,6.815946668,20.20558605,0,0,0,32.01613012,0,5.46123681,2.424572307,2.880622482,16.50801768,31.56160118,4.413007532,66.45368736,0,2.87273247,0,9.85460074,0,0,2.693190224,0,0,0,0,17.30607679,0,0,30.17104106,0,0,5.675905823,0,0,19.70998634,0,0,0
gb|AAN82549_1|ARO_3003369|Escherichia,33,Other,TargetAlteration,No,381.0025447,66.57655456,56.6739787,0,0,485.1463706,0,39.60944226,25.2695959,169.0175429,0,0,19.08973427,53.55981996,1165.226717,0,0,3.904616772,16.06093493,3.714105124,33.52474722,106.1261098,51.60370302,0,8.126641683,0,15.92690443,8.231839554,3.667840376,0,0,7.964867289,0,53.77744998,102.4165453,10.35606856,44.86500718,11.20329933,73.70886032,43.56411058,159.7742172,97.6993027,228.2079748,44.63551692,0,0,74.71785563,0,15.18677147,7.685192386,0,18.5268254,80.39205598,0,69.48160316,635.6712385,8.370381339,19.87291351,0,213.421895,100.3202309,147.2592811,0,233.7802767,74.30706188,84.90027573,134.14897,20.87772285,0,72.78757567,40.39756374,0,19.14335771,0,4.17976221,0,39.87328801,52.53452372,3.744856907,0,3.572256059,138.7365638,4.732883621,14.19921571,6.303887999,11.23442768,47.21293057,94.36918752,25.81609406,185.5780751,9.646681604,22.40731327,0,73.6631405,0,0,3.501147291,0,0,0,3.365030349,59.99439952,9.78512709,0,164.0207505,0,0,0,0,0,64.05745561,0,0,0
gb|NP_249871_1|ARO_3003896|Pseudomonas,141,Peptide,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946256025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_253464_1|ARO_3003582|basR,97,Peptide,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282471535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|ADJ67256|ARO_3003319|Staphylococcus,300,Peptide,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604680252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052360234,1.728410607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|WP_001025093|ARO_3003323|Staphylococcus,75,Peptide,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990865139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609516554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540796231,1.332316509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|YP_500802_1|ARO_3003074|Staphylococcus,99,Peptide,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122980491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.552844025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|Q0SSM7|ARO_3003773|Clostridium,300,Peptide,TargetAlteration,No,0,0,0,0,0,0.239283043,1.667801826,0,0,0,0,0,0,0,2.325719304,0,0,0,0.039607731,0,0,0.04089323,0,0,0,0,0,0,0,0,0,0.343736566,0,0,0,0,0,0,0.100984875,0,0,0,0,0,0,0,0,0,0,0,0,0.319821893,0,0,0,0,0.103210621,0,0,0.101214974,0,0,0,0,0,0,0,0,1.206148372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184700825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041492359,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|YP_039997_1|ARO_3003291|Staphylococcus,238,Peptide,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041782711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91205938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91495059,5.116095396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644698354,0,0
gb|CDO13981_1|ARO_3003585|Klebsiella,30,Peptide,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164295281,0,0,0,0,0,0.258678605,0.460616796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568741206,2.521071214,0,0,0,0,0,0,0,0,0,0,0,1.801219136,0.279139083,0,0,0,0,0,0,13.11085359,0,0,0,0,0.286678479,0,0,0,0,1.596218765,0,0,0.886266561,2.50408687,0,0,0,1.824115407,0,0,0,0,0,31.06078436,0,0.260056196,0,0,0,0,0,0,0,2.4465415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.16630855,0,0,0,0
gb|AFK58561_1|ARO_3003079|Enterococcus,149,Peptide,TargetAlteration,No,0,0,0,0,5.851245948,0,0,0,0,0,22.02371915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.8568977,0,0,0,0,0,0,0,0,0,0.741990609,6.009808488,0,0,0,1.326629387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24916184,0,0,0,198.9721999,0,0,0,0,0,0,0,0,0,7.595697498,0,0,9.931388466,5.129556473,0,0
gb|AAC75315_1|ARO_3002985|arnA,92,Peptide,TargetAlteration,No,18.51024509,4.097018742,2.50673368,0,0,59.79156107,0,2.809460939,1.527283269,14.33863112,0,0,2.55229048,4.892483554,75.47704091,0,0,0.150177568,0,0,2.476492316,5.721771716,4.887634876,0,1.108854955,0,0.735087897,1.296590113,1.309942991,0,0.624899485,0.153170525,0,1.792581666,6.634270143,0,2.236859332,0.107724032,3.464946425,2.260652869,20.76109936,10.5140591,32.43134165,2.341023615,0,0.662133192,5.604731646,0,1.620200436,1.062696017,0,0.427542125,6.750871367,0.937575516,1.781579568,78.44358531,0.160968872,3.894508692,0,10.08276634,2.700130438,11.12535777,0,11.92756514,5.239600517,4.664850315,21.037556,1.766576549,0,5.535897166,3.176560567,0,0.379828526,0,0,0,2.604665334,7.737456561,0,0,0.425268578,6.509946458,0,0.422595706,1.985840175,0.288062248,7.090586643,5.079914856,0.551625942,3.703591747,1.113078647,1.005456365,0.62993347,3.1264894,0,0,2.349060362,0,0,0,0,3.948807203,1.415796777,0,10.55986437,0,0,0,0,0,2.627998179,0,0,0
gb|NP_416715_1|ARO_3003952|YojI,27,Peptide,Efflux,No,36.381446,8.961415598,6.50401375,0,0,58.79841999,0,2.726364207,0.721988454,11.62196819,0,0,0.25452979,4.176390723,59.23934391,0,0.264969252,0.92967066,0.428291598,0,4.594132027,2.953211686,0.491463838,0,0,0,4.899419172,1.313174405,0,0,0.270789777,0.796486729,0,5.855766776,5.210666342,0.690404571,5.356897682,0,4.367932463,3.12900953,18.86056549,10.8608256,27.99962429,3.130283005,0.234585537,2.402157628,6.945821362,0.784864507,3.57973899,0.512346159,0,0.494048677,7.197003107,2.747245083,4.41153036,65.43260423,0.279012711,2.479382543,0,12.3518899,6.147989306,21.90009821,0,19.11818298,10.45803093,2.156197479,6.42797149,3.439853384,0,3.502560032,0,0,0.638111924,0,0,0,2.4683464,3.314678282,0,0,0,5.179498384,0,0.236653595,0,0,4.966555034,4.259313226,1.598139156,10.87871475,0.321556053,0.942529844,0,3.23324758,0,0,1.250409747,0,0,0,0,7.427878036,0.776597388,0,15.89269384,0,0,0.737867757,0,0,3.13169783,0.262177331,0,0
gb|ALL09868|ARO_3003092|Enterococcus,78,Peptide,TargetAlteration,No,0,0,0,0,1.393153797,0,0,0,0,1.073127257,23.95823502,0.496705341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754828402,0,0,0,365.3948161,0,0,0,0,0,0,0,0,0,0,6.677564987,0,0,0,0.912057703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5418613,0,0,0,133.5761752,0,0,0,0,0,0,0,0,0,10.76057146,0,0,6.326662282,9.012345747,0,0
gb|AAC75314_1|ARO_3003578|PmrF,17,Peptide,TargetAlteration,No,20.72119103,2.983615964,2.45587241,0,0.222904608,52.56522422,0,2.900691478,2.727511939,11.50258278,0,0,0.509059581,3.347488747,145.7697692,0,0.276009638,1.572692867,0.43721434,0,3.818096212,2.938735158,4.791772424,2.151804422,0.270888056,0,0.849434903,1.680667242,0.998467658,0,0.270789777,2.146089242,0,4.790176563,12.33041302,0.239723809,4.348028473,0.389003449,11.61369543,2.480734075,22.98506282,4.557429159,27.66427402,3.032059104,0,0.572180602,6.208440178,0,0.506225716,1.046040075,0.841089793,1.513024074,6.543020112,0.812565447,1.029357084,63.20781356,0,3.267990222,0,7.798107703,4.943315726,8.723853776,0,12.08659934,4.403381445,8.523718159,15.9418351,8.722248658,0,6.267819016,2.393929703,0,1.072382539,0,0,0,1.809065845,3.319890041,0,0,0.238150404,13.25704943,0,0.493028323,0.2101296,1.300280981,4.077480368,10.09795895,1.968078776,13.11845013,0,3.288480697,0,4.77742832,0,0,2.139590011,0,0,0,0,5.103690237,0,0,15.72855989,0,0,0,0,0,4.329809499,0,0,0
gb|AFK58562_1|ARO_3003078|Enterococcus,61,Peptide,TargetAlteration,No,0,0,0,0,6.556017868,0,0,0,0,0.662813894,22.54892708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265564289,0,0,0,0,0,0,0,0,0,2.195864442,0,0,0,378.7216821,0,0,0,0,0,0,0,0,0,1.063519873,10.68410398,0,0,0,0.85840725,0,0,0,0,0,0,0,1.134790675,0,0,0,0,0,0,0,1.06758175,0,0,0,241.7183758,0,0,0,0,0,0,0,0,0,12.29779595,0,0,26.79527555,8.342005981,0,0
