taxonomy	P10T2	P10T3	P10T4	P11T1	P11T2	P11T3	P12T1	P12T4	P13T1	P13T4	P14T1	P14T4	P15T1	P15T2	P15T3	P16T1	P16T3	P16T4	P17T1	P17T2	P17T4	P18T1	P18T2	P18T3	P18T4	P19T1	P19T4	P1T1	P1T3	P1T4	P20T1	P20T2	P20T4	P21T1	P21T2	P21T4	P22T1	P22T4	P23T2	P23T3	P23T4	P24T1	P24T2	P24T3	P24T4	P25T1	P25T3	P25T4	P26T1	P26T3	P26T4	P27T1	P27T2	P27T3	P27T4	P28T2	P28T3	P28T4	P29T1	P29T2	P29T3	P29T4	P2T2	P2T3	P30T1	P30T2	P30T3	P30T4	P31T1	P31T2	P31T3	P31T4	P32T1	P32T3	P32T4	P33T1	P33T4	P34T1	P34T3	P35T1	P35T3	P36T1	P36T3	P36T4	P37T1	P37T3	P37T4	P38T1	P38T3	P39T1	P39T4	P3T1	P3T3	P3T4	P4T1	P4T3	P4T4	P5T1	P5T2	P5T3	P5T4	P6T1	P6T3	P6T4	P7T1	P7T3	P7T4	P8T1	P8T2	P8T3	P9T1	P9T2	P9T3	P9T4
Actinomyces_bouchesdurhonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia_equolifaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00415	0.23539	0	0.06648	0	0	0.16085	0.17316	0	0	0.06574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06771	0.02292	0.58565	0.91378	0	0	0.2517	0	0.00441	0	0.1973	0.00566	0	0.09321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38107	0.0181	0.06745	0.32825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32875	0	0	0	0	0	0	0	0	0	0	0	0.10683	0.05821	0.02595	0.00627	0	0	0	0	0	0	0	0	0	0
Arachnia_SGB15899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcaceae_unclassified_SGB15265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.57427	0	0	0	0	0	0	0	0	0.2825	0	0	0	0	0	0	0	0	0	0.36297	0	0	0	0.00693	2.32919	0.07239	1.49274	0.71834	0	0.19482	0	0.88584	0	7.89285	0	0	0.11288	0	0.33488	0.70212	0	0	0	0	0	0	0	0	0	0	0	0.0585	6.08128	0.93954	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01237	1.36723	0	0.47114	0.46149	0	2.04545	0	0	0	0.05116	0	0	0	0.17544	0.03546	0	0	0	0.76127	0	0	0	0	0	0	0	0	0
GGB9632_SGB15089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83348	0.31509	0.0812	0	0	0	0.90181	0	0	0	0	0	0.01303	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	4.14503	0	0.26433	0	0.01686	0	0.67813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02383	0.33694	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02589	1.73272	0	0	0	0	0.05757	0	0	0	0	0	0	0.03141	0	0.00885	1.17376	0.3379	0.16541	0.57136	0.63798	0.96216	0	0	0	0	0	0	0
GGB3293_SGB4348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3605	0	0.16067	0	0	0.01683	2.37254	1.73407	0	1.56356	0	0	0	0.05972	0	0	0.68957	0	0	0	0.10308	0	0	0.25262	0	0	3.62606	0.02036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13398	0	0	0	0	0	0.0244	0	0	0	0	0	0	3.54973	0	0	0	0	0	0	0	0	0	1.40453	1.61769	0	0	0	0	0	0	0.07471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter_sp_ER4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10981	0.00102	0.3841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03554	2.04279	1.16398	0	0	0	0	0	0	0	0	0.41433	2.32322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03888	0.10743	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_sp_MSK_20_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34402	0.85489	0.64622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_SGB4421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04804	0	0.87373	8.80726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_catus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25202	0.35039	0.19422	0	0.72848	0.28574	0.47864	0.11315	0	0.11212	0.09	0.03385	0	0	0.00916	0	0	0	0	0.07945	0	0	0	0.14861	0.24618	0.45811	0.26883	0.1975	0	0.00391	0.03857	0.0069	0	0.25501	0.0585	0	0	0	0.32085	0.37218	0.40938	0.13179	0.34362	0.15683	0	0	0	0	0	0	0	0.01551	0.0361	0.16534	0	0.43377	0.54705	0	0	0	0	0	0	0	0.00397	0	0	0.25267	0.11991	0	0	0	0.00794	0	0.40023	0.05093	0	0.26785	0	0	0	0.22286	0.43138	0	0	0	0	0.34005	0	0	0	0	0	0	0	0
Eubacteriaceae_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21678	0.06468	0	0	0	0.00462	0.04305	0	0	0	0	0.01181	0	0	0	0	0	0	0	0	0	0	0	0.02096	0	0.08728	0.00209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0	0	0	0	0	0	0.00506	0	0	0.00123	0	0	0.00103	0	0	0	0	0.43001	0	0	0.01016	0.11378	0.01975	0	0.00716	0.15302	0.02974	0	0	0	0	0	0	0	0
Butyricicoccus_sp_AM29_23AC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18342	0	0.09117	0	0	0	0.00862	0	0	2.34577	0	0	0	0	0	0	0	0	0	0.48157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08269	0.26843	0.56926	0	0	0	0	0	0	0	0.46107	0	0	0	0	0	0	0	0	0	0	0	0	1.19418	0	0.20216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11385	0	0	0	0	0	0	0
Blautia_SGB4815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15654	0	0.00152	0	0	0	0	0	0	0.03132	0.00778	0.00199	0	0.01923	0	0.02646	0.02376	0	0.13283	0.02094	0	0	0	0.01336	0.25976	0.56722	0.04485	0.06954	0	0.06148	0	0.00513	0	0.01244	0.01617	0	0	0	0.27193	0.00955	0	0.09212	0.14837	0.03995	0	0	0	0	0	0	0	0.02775	0.01071	0.01496	0	0.04224	0.0318	0	0.00522	0	0	0	0	0	0	0	0	0.06351	0.05181	0	0	0.06148	0.01085	0.04479	0.05683	0	0	0.01299	0.24919	0.01246	0	0.03862	0.03661	0	0	0.0018	0	0	2.70704	0	0	0	0	0	0	0.01963
Eggerthellaceae_unclassified_SGB14341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39521	0.24251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10497	0	0	0	0	0	0	0	0	0	0	0
Blautia_stercoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03716	0.0969	0.01709	0	0	0	0	0	0	0	0	0	0	0.32956	0.13213	0.07993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04017	0.37058	0.12464	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13536	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter_urolithinfaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05243	0	0	0	0	0	0	0	0	0	0	0	0.00714	0	0	0	0	0	0	0	0	0	0	0.01285	0.00782	0.26439	0.16139	0.0674	0	0.14765	0.19321	0.06145	0	0	0	0	0	0.01543	0.09563	0.03229	0	0	0	0	0	0	0	0.01901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04471	0.01024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433	0	0.08211	0.01906	0	0	0.01307	0	0	0	0	0	0.03412	0	0.01126
Faecalibacillus_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04872	0.0707	0.0892	0	0	0	0.06127	0	0	0	0.02271	0	0.10073	0.0095	0.81837	0.46986	0.02626	0	0.20452	0.07608	0	0.20038	0.01798	0.07181	0.06943	0.11811	0.00929	0	0	0	0.09307	0	0	0.01433	0.17058	0	0	0	0.00555	0	0	0.00678	0	0	0	0.14301	0	0	0	0	0	0.04726	0.10804	0.02221	0	0.0003	0.04412	0	0	0	0.0887	0	0	0.08282	0.03478	0	0.10437	0.17575	0.01175	0	0	0.07823	0.08092	0	0	0	0	0	0	0	0	0.20546	0.77804	0.00421	0	0	0	0.02219	0.01918	0	0	0	0	0	0	0
Faecalibacterium_SGB15346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01287	0	0.07733	0	0	0	0	0	0	0.08271	0	0	0	0.00966	0	0	0.04255	0	0	0.76975	0	0	0	0.18203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06882	0.08202	0.12059	0	0	0	0	0	0	0	0	0	0	0	0.61702	0.34031	0.42139	0	0	0	0.43433	0	0	0	0	0	0.12588	0.61319	0	0.15325	0	0	0	0	0	0	0	0	0	0	0.25388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB51441_SGB71759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104	0	0	0	0	0	0	0	0	0.01587	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0.07056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9640_SGB15115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_phoceensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00587	0	0.00584	0	0	0	0.00236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00426	0	0.05222	0	0	0	0	0	0	0	0	0	0	0	0.13107	0.1042	0	0	0	0	0	0	0	0	0.04914	0.13014	0	0	0	0	0	0.02989	0.07265	0	0	0	0	0	0.0203	0.05064	0	0.00902	0	0	0	0	0.0268	0	0	0	0	0	0	0	0	0	0	0	0.00564	0.15571	0.00121	0.00506	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_OF09_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00874	0.09782	0.01153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Longibaculum_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0.01305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0.01405	0	0	0	0	0	0	0	0.00651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00514	0	0	0	0	0	0	0.0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09262	0.02215	0	0	0	0	0	0	0	0
GGB9559_SGB14969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00429	0.01174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00897	0.1108	0.12349	0	0	0	0	0	0	0	0	0	0	0	0.08165	0.02058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06161	0	0	0	0	0	0	0	0
GGB9699_SGB15216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00414	0	0	0	0	0.01934	0.05441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93666	0	0	0	0	0	0	0.18872	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36721	0	0.66605	0	0.01561	0.36686	0.36228	0	0	0	0	0	0	0	0	0	2.60603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massilioclostridium_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00368	0	0	0	0	0	0.00537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00215	0	0.001	0	0	0	0	0	0	0	0	0	0.00573	0	0	0	0	0	0	0	0	0	0.02049	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0.0142	0.00099	0	0.03267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiales_unclassified_SGB15145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299	0	0	0	0	0	0.1396	0	0	1.2684	0	0	0	0	0	0	0	0	0	0.09452	0	0	0	0	0.0003	0	0.01611	0.00073	0	0	0	0	0	0.12127	0	0.18504	0.04792	0	0	0	0	0	0.03633	0	0	0	0	0	0	0	0	0	0	0.01026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90539	1.66544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bittarella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287	0	0	0	0.00868	0.05619	0.01992	0	0.04046	0	0	0	0.02438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266	0	0.011	0.01393	0.00104	0	0	0	0	0	0	0.02154	0	0	0	0.0013	0	0	0	0	0	0.0004	0.00557	0	0	0	0.00447	0	0	0	0	0	0	0	0.03592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01527	0.00863	0.00605	0	0	0	0	0.0364	0	0	0	0	0	0	0	0	0	0	0	0
Holdemania_filiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082	0	0	0	0	0.00371	0.01404	0	0.39949	0	0	0	0.01748	0	0	0	0	0	0	0	0	0	0	0	0.02998	0.02022	0.02986	0.0928	0	0	0	0	0	0	0	0	0	0	0.13882	0.0714	0	0.01195	0.04494	0.08246	0	0	0	0	0	0	0	0	0	0	0.01189	0	0	0	0	0	0	0	0.02268	0	0	0	0	0	0	0	0.00433	0	0	0.01983	0	0	0.00753	0.02273	0	0	0	0	0	0.00638	0	0.00397	0	0	0	0	0	0	0	0	0	0
Blautia_sp_AF19_10LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	1.23053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01494	0.00946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0.25395	0.04083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00359	0	0	0	0.00197	0	0	0	0	0.11131	1.10117	0	0	0	0	0	0	0	0
Clostridium_sp_AF36_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18804	0	0.07388	0.3317	0.12716	0.05147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29537	0.04662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02864	0	0.11912	0	0	0	0	0	0	0	0	0	0	0.01261	0.06334	0	0	0	0.20176	0.1372	0	0	0	0	0	0	0	0
Ruminococcus_bicirculans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48452	0.25791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01308	0.47433	0	0	0	0.07099	0.32135	0	0	1.25966	0	0	0.00562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02287	0.01581	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01691	0.00021	0	0.10405	0.48166	0	0	0	0	0	0	0	0	0	0	0.13789	0	0	0	0.86231	0.39197	0	0	0	0	0	0	0	0
Limosilactobacillus_fermentum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305	0	0	0	0	0	0	0	0	0.01441	0	0	0.04974	0	0.01875	0	0	0	0	0	0	0	0.00549	0	0.06363	0	0	0	0.00013	0	0	0	0	0.00163	0	0.01226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095	0.23054	0.03939	0	0	0	0	0	0	0	0	0	0	0.10502	0	0.11912	0	0.03824	0	0.04594	0	0
Parabacteroides_faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84756	0.48656	0	0	0	0	0	0	0	0
Blautia_sp_MSK_21_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12086	0	0	0	0	0	0	0	0.04527	0	0	0	0	0.03691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05059	0.28798	0	0	0	0	0	0	0	0	0	0	0	0	0.285	0	0	0	0	0	0	0	0
Cuneatibacter_caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00608	0.00013	0	0.13135	0.12404	0	0	0	0	0	0	0	0
GGB9568_SGB14980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13255	0	0	0	0	0	0	0	0	0	0	0	0.11569	0	0	0	0	0	0	0	0
Streptococcus_lutetiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09497	0	0	0	0	0	0	0	0	0	0	0	0.29401	0	0	0.08186	0	0	3.28705	0	0	0	0	0	0	0	0.0528	0.08641	0	0.01339	1.48458	0	0	0	0	0	0	0	0	9.60441	0	0	0	0	4.27351	28.35859	0	0	0	0	0	0	0	0	0	0	0	1.86052	0	0	0	0	0	0	0	0.17166	0	0.11494	0	0	0	0	0	0	0.10168	0	0	0	0	0	0.01735	0	0	0	0	0.05023	0	0	0	0	0	0	0	70.54823	0.19739
Streptococcus_mutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03857	0.01016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02147	0.04306	0.00099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05339	0	0	0	0	0	0	0	0	0	0	0.01575	0	0	0	0	0	0	0.06236	0.71218	0	0	0	0	0	0	0	0.01044	0	0	0.73636	0.03147	0	0	0	0	0	0	0	0
Clostridiaceae_bacterium_OM08_6BH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02889	0.00462	0	0	0	0	0	0	0.63987	0	0	0	0	0	0	0	0	0	0.00722	0	0	0	0	0	0.0039	0	0	0	0	0	0	0	0	0.17583	0	0	0	0.01263	0.05615	0	0	0.00219	0	0	0	0	0	0	0	0	0	0.00078	0.0111	0	0.16333	0.05898	0	0	0	0	0	0	0	0	0	0	0.09388	0.11407	0	0	0	0.05028	0	0	0	0	0.05529	0	0	0	0.01611	0.17722	0	0.00721	0.00785	0.0219	0.04661	0	0	0	0	0	0	0	0
GGB3571_SGB4778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01643	0.02712	0.02497	0	0	0	0	0	0	0.03989	0	0	0	0	0	0	0	0	0.05133	0.02882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02251	0	0	0	0	0	0	0	0
Rothia_dentocariosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0.13165	0	0	0	0	0	0	0	0	0	0	0	0	0.01551	0	0	0	0	0	0	0.00635	0.00286	0.0058	0	0	0.00395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08011	0.06075	0	0	0	0	0	0	0	0	0.01051	0.01337	0	0	0	0	0.00336	0	0	0
Clostridiaceae_bacterium_DONG20_135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	0.01507	0.03201	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01068	0	0	0	0	0	0	0	0
Paraeggerthella_hongkongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02391	0	0	0	0	0	0	0	0
Selenomonadales_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00319	0	0	0	0	0	0	0	0.00813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00439	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00957	0	0	0	0	0	0	0	0.01101	0	0	0	0	0	0	0	0	0
Bariatricus_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01839	0.00696	0	0	0.00475	0	0	0	0	0	0	0	0
